
Timestamp	StatusLine	Rate (≈/S)	Film Thickness (k≈)	Substrate Thickness (k≈)	Frequency (Hz)
2018-05-15T10:54:03	RUNNING | 0:38:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.089	10.088	5956627.52
2018-05-15T10:54:04	RUNNING | 0:38:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.093	10.093	5956626.84
2018-05-15T10:54:05	RUNNING | 0:38:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.098	10.097	5956626.10
2018-05-15T10:54:06	RUNNING | 0:38:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.102	10.102	5956625.36
2018-05-15T10:54:07	RUNNING | 0:38:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.107	10.106	5956624.67
2018-05-15T10:54:08	RUNNING | 0:38:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.111	10.111	5956623.97
2018-05-15T10:54:09	RUNNING | 0:38:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.116	10.115	5956623.27
2018-05-15T10:54:10	RUNNING | 0:39:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.120	10.120	5956622.55
2018-05-15T10:54:11	RUNNING | 0:39:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.124	10.124	5956621.89
2018-05-15T10:54:12	RUNNING | 0:39:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	10.129	10.129	5956621.13
2018-05-15T10:54:13	RUNNING | 0:39:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.133	10.133	5956620.41
2018-05-15T10:54:14	RUNNING | 0:39:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	10.138	10.137	5956619.81
2018-05-15T10:54:15	RUNNING | 0:39:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.143	10.142	5956619.08
2018-05-15T10:54:16	RUNNING | 0:39:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.147	10.146	5956618.40
2018-05-15T10:54:17	RUNNING | 0:39:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.152	10.151	5956617.60
2018-05-15T10:54:18	RUNNING | 0:39:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.156	10.155	5956616.90
2018-05-15T10:54:19	RUNNING | 0:39:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	10.161	10.160	5956616.21
2018-05-15T10:54:20	RUNNING | 0:39:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.165	10.164	5956615.51
2018-05-15T10:54:21	RUNNING | 0:39:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.169	10.169	5956614.79
2018-05-15T10:54:22	RUNNING | 0:39:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.174	10.173	5956614.13
2018-05-15T10:54:23	RUNNING | 0:39:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.178	10.178	5956613.40
2018-05-15T10:54:24	RUNNING | 0:39:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.183	10.182	5956612.65
2018-05-15T10:54:26	RUNNING | 0:39:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.23	10.187	10.187	5956612.01
2018-05-15T10:54:27	RUNNING | 0:39:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.191	10.191	5956611.30
2018-05-15T10:54:28	RUNNING | 0:39:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.196	10.196	5956610.55
2018-05-15T10:54:29	RUNNING | 0:39:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.200	10.200	5956609.89
2018-05-15T10:54:30	RUNNING | 0:39:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.205	10.204	5956609.19
2018-05-15T10:54:31	RUNNING | 0:39:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.209	10.209	5956608.46
2018-05-15T10:54:32	RUNNING | 0:39:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.214	10.213	5956607.76
2018-05-15T10:54:33	RUNNING | 0:39:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.218	10.217	5956607.10
2018-05-15T10:54:34	RUNNING | 0:39:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.223	10.222	5956606.36
2018-05-15T10:54:35	RUNNING | 0:39:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.227	10.226	5956605.63
2018-05-15T10:54:36	RUNNING | 0:39:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.231	10.231	5956604.96
2018-05-15T10:54:37	RUNNING | 0:39:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.236	10.235	5956604.29
2018-05-15T10:54:38	RUNNING | 0:39:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.240	10.239	5956603.66
2018-05-15T10:54:39	RUNNING | 0:39:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.245	10.244	5956602.87
2018-05-15T10:54:40	RUNNING | 0:39:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.249	10.248	5956602.23
2018-05-15T10:54:41	RUNNING | 0:39:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.253	10.253	5956601.54
2018-05-15T10:54:42	RUNNING | 0:39:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.258	10.257	5956600.79
2018-05-15T10:54:43	RUNNING | 0:39:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.262	10.262	5956600.09
2018-05-15T10:54:44	RUNNING | 0:39:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.266	10.266	5956599.43
2018-05-15T10:54:45	RUNNING | 0:39:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.19	10.271	10.270	5956598.74
2018-05-15T10:54:46	RUNNING | 0:39:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.275	10.275	5956598.01
2018-05-15T10:54:47	RUNNING | 0:39:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.280	10.279	5956597.32
2018-05-15T10:54:48	RUNNING | 0:39:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.284	10.284	5956596.63
2018-05-15T10:54:49	RUNNING | 0:39:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.289	10.288	5956595.90
2018-05-15T10:54:50	RUNNING | 0:39:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.293	10.293	5956595.17
2018-05-15T10:54:51	RUNNING | 0:39:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.297	10.297	5956594.52
2018-05-15T10:54:52	RUNNING | 0:39:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.302	10.302	5956593.78
2018-05-15T10:54:53	RUNNING | 0:39:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.306	10.306	5956593.10
2018-05-15T10:54:54	RUNNING | 0:39:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.311	10.310	5956592.39
2018-05-15T10:54:55	RUNNING | 0:39:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.315	10.315	5956591.69
2018-05-15T10:54:56	RUNNING | 0:39:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.320	10.319	5956590.99
2018-05-15T10:54:57	RUNNING | 0:39:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.324	10.323	5956590.33
2018-05-15T10:54:58	RUNNING | 0:39:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	10.329	10.328	5956589.57
2018-05-15T10:54:59	RUNNING | 0:39:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.333	10.332	5956588.87
2018-05-15T10:55:01	RUNNING | 0:39:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.337	10.337	5956588.18
2018-05-15T10:55:02	RUNNING | 0:39:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.342	10.341	5956587.39
2018-05-15T10:55:03	RUNNING | 0:39:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.346	10.346	5956586.76
2018-05-15T10:55:04	RUNNING | 0:39:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	10.351	10.351	5956585.99
2018-05-15T10:55:05	RUNNING | 0:39:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.355	10.355	5956585.38
2018-05-15T10:55:06	RUNNING | 0:39:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.360	10.359	5956584.68
2018-05-15T10:55:07	RUNNING | 0:39:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.364	10.364	5956583.91
2018-05-15T10:55:08	RUNNING | 0:39:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.369	10.368	5956583.24
2018-05-15T10:55:09	RUNNING | 0:39:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.373	10.372	5956582.51
2018-05-15T10:55:10	RUNNING | 0:40:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.378	10.377	5956581.81
2018-05-15T10:55:11	RUNNING | 0:40:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.23	10.382	10.381	5956581.13
2018-05-15T10:55:12	RUNNING | 0:40:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.386	10.386	5956580.41
2018-05-15T10:55:13	RUNNING | 0:40:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.391	10.390	5956579.72
2018-05-15T10:55:14	RUNNING | 0:40:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.395	10.395	5956579.04
2018-05-15T10:55:15	RUNNING | 0:40:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.400	10.399	5956578.27
2018-05-15T10:55:16	RUNNING | 0:40:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.404	10.404	5956577.62
2018-05-15T10:55:17	RUNNING | 0:40:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.408	10.408	5956576.92
2018-05-15T10:55:18	RUNNING | 0:40:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.413	10.413	5956576.19
2018-05-15T10:55:19	RUNNING | 0:40:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.417	10.417	5956575.45
2018-05-15T10:55:20	RUNNING | 0:40:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.422	10.422	5956574.78
2018-05-15T10:55:21	RUNNING | 0:40:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.426	10.426	5956574.08
2018-05-15T10:55:22	RUNNING | 0:40:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.431	10.431	5956573.33
2018-05-15T10:55:23	RUNNING | 0:40:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.435	10.435	5956572.69
2018-05-15T10:55:24	RUNNING | 0:40:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.440	10.439	5956571.99
2018-05-15T10:55:25	RUNNING | 0:40:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.22	10.444	10.444	5956571.22
2018-05-15T10:55:27	RUNNING | 0:40:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.449	10.448	5956570.53
2018-05-15T10:55:28	RUNNING | 0:40:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.453	10.453	5956569.77
2018-05-15T10:55:29	RUNNING | 0:40:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.458	10.457	5956569.12
2018-05-15T10:55:30	RUNNING | 0:40:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.462	10.462	5956568.37
2018-05-15T10:55:31	RUNNING | 0:40:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.467	10.466	5956567.70
2018-05-15T10:55:32	RUNNING | 0:40:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.471	10.471	5956566.99
2018-05-15T10:55:33	RUNNING | 0:40:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.475	10.475	5956566.25
2018-05-15T10:55:34	RUNNING | 0:40:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.480	10.480	5956565.58
2018-05-15T10:55:35	RUNNING | 0:40:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.484	10.484	5956564.91
2018-05-15T10:55:36	RUNNING | 0:40:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.489	10.489	5956564.19
2018-05-15T10:55:37	RUNNING | 0:40:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.493	10.493	5956563.50
2018-05-15T10:55:38	RUNNING | 0:40:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.498	10.497	5956562.81
2018-05-15T10:55:39	RUNNING | 0:40:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.20	10.502	10.502	5956562.08
2018-05-15T10:55:40	RUNNING | 0:40:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.507	10.506	5956561.35
2018-05-15T10:55:41	RUNNING | 0:40:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.511	10.510	5956560.71
2018-05-15T10:55:42	RUNNING | 0:40:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.515	10.515	5956559.98
2018-05-15T10:55:43	RUNNING | 0:40:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.520	10.520	5956559.28
2018-05-15T10:55:44	RUNNING | 0:40:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.524	10.524	5956558.62
2018-05-15T10:55:45	RUNNING | 0:40:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.528	10.528	5956557.87
2018-05-15T10:55:46	RUNNING | 0:40:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.533	10.533	5956557.17
2018-05-15T10:55:47	RUNNING | 0:40:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.538	10.537	5956556.45
2018-05-15T10:55:48	RUNNING | 0:40:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.542	10.542	5956555.75
2018-05-15T10:55:49	RUNNING | 0:40:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.546	10.546	5956555.10
2018-05-15T10:55:50	RUNNING | 0:40:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.551	10.551	5956554.38
2018-05-15T10:55:51	RUNNING | 0:40:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.555	10.555	5956553.68
2018-05-15T10:55:52	RUNNING | 0:40:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.560	10.560	5956552.93
2018-05-15T10:55:54	RUNNING | 0:40:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.22	10.564	10.564	5956552.24
2018-05-15T10:55:55	RUNNING | 0:40:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.569	10.568	5956551.59
2018-05-15T10:55:56	RUNNING | 0:40:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.573	10.573	5956550.81
2018-05-15T10:55:57	RUNNING | 0:40:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.578	10.577	5956550.12
2018-05-15T10:55:58	RUNNING | 0:40:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.582	10.582	5956549.35
2018-05-15T10:55:59	RUNNING | 0:40:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.587	10.586	5956548.74
2018-05-15T10:56:00	RUNNING | 0:40:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.591	10.591	5956547.94
2018-05-15T10:56:01	RUNNING | 0:40:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.596	10.595	5956547.26
2018-05-15T10:56:02	RUNNING | 0:40:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.600	10.600	5956546.63
2018-05-15T10:56:03	RUNNING | 0:40:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.604	10.604	5956545.91
2018-05-15T10:56:04	RUNNING | 0:40:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.609	10.609	5956545.20
2018-05-15T10:56:05	RUNNING | 0:40:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.613	10.613	5956544.52
2018-05-15T10:56:06	RUNNING | 0:40:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.618	10.618	5956543.77
2018-05-15T10:56:07	RUNNING | 0:40:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.622	10.622	5956543.06
2018-05-15T10:56:08	RUNNING | 0:40:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	10.627	10.626	5956542.40
2018-05-15T10:56:09	RUNNING | 0:40:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.631	10.631	5956541.65
2018-05-15T10:56:10	RUNNING | 0:41:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.636	10.635	5956540.96
2018-05-15T10:56:11	RUNNING | 0:41:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.640	10.639	5956540.28
2018-05-15T10:56:12	RUNNING | 0:41:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.644	10.644	5956539.61
2018-05-15T10:56:13	RUNNING | 0:41:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.23	10.649	10.648	5956538.84
2018-05-15T10:56:14	RUNNING | 0:41:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.653	10.653	5956538.14
2018-05-15T10:56:15	RUNNING | 0:41:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.658	10.657	5956537.44
2018-05-15T10:56:16	RUNNING | 0:41:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.662	10.662	5956536.79
2018-05-15T10:56:17	RUNNING | 0:41:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.667	10.666	5956535.98
2018-05-15T10:56:18	RUNNING | 0:41:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.671	10.671	5956535.35
2018-05-15T10:56:19	RUNNING | 0:41:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.22	10.676	10.675	5956534.59
2018-05-15T10:56:20	RUNNING | 0:41:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.680	10.680	5956533.85
2018-05-15T10:56:22	RUNNING | 0:41:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.684	10.684	5956533.20
2018-05-15T10:56:23	RUNNING | 0:41:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.689	10.688	5956532.57
2018-05-15T10:56:24	RUNNING | 0:41:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.694	10.693	5956531.79
2018-05-15T10:56:25	RUNNING | 0:41:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.698	10.697	5956531.11
2018-05-15T10:56:26	RUNNING | 0:41:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.703	10.702	5956530.38
2018-05-15T10:56:27	RUNNING | 0:41:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.707	10.706	5956529.71
2018-05-15T10:56:28	RUNNING | 0:41:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.712	10.711	5956528.98
2018-05-15T10:56:29	RUNNING | 0:41:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.716	10.715	5956528.31
2018-05-15T10:56:30	RUNNING | 0:41:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.720	10.720	5956527.58
2018-05-15T10:56:31	RUNNING | 0:41:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.725	10.724	5956526.84
2018-05-15T10:56:32	RUNNING | 0:41:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.729	10.729	5956526.20
2018-05-15T10:56:33	RUNNING | 0:41:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.733	10.733	5956525.52
2018-05-15T10:56:34	RUNNING | 0:41:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	10.738	10.738	5956524.74
2018-05-15T10:56:35	RUNNING | 0:41:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.742	10.742	5956524.05
2018-05-15T10:56:36	RUNNING | 0:41:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	10.747	10.746	5956523.41
2018-05-15T10:56:37	RUNNING | 0:41:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.751	10.751	5956522.65
2018-05-15T10:56:38	RUNNING | 0:41:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.23	10.756	10.755	5956521.95
2018-05-15T10:56:39	RUNNING | 0:41:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.760	10.760	5956521.30
2018-05-15T10:56:40	RUNNING | 0:41:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.20	10.765	10.764	5956520.53
2018-05-15T10:56:41	RUNNING | 0:41:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.769	10.768	5956519.90
2018-05-15T10:56:42	RUNNING | 0:41:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.23	10.773	10.773	5956519.14
2018-05-15T10:56:43	RUNNING | 0:41:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.778	10.777	5956518.47
2018-05-15T10:56:44	RUNNING | 0:41:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.782	10.782	5956517.74
2018-05-15T10:56:45	RUNNING | 0:41:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.786	10.786	5956517.07
2018-05-15T10:56:46	RUNNING | 0:41:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	10.791	10.791	5956516.34
2018-05-15T10:56:47	RUNNING | 0:41:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.795	10.795	5956515.66
2018-05-15T10:56:48	RUNNING | 0:41:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.800	10.799	5956514.98
2018-05-15T10:56:50	RUNNING | 0:41:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.24	10.804	10.804	5956514.23
2018-05-15T10:56:51	RUNNING | 0:41:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.26	10.809	10.809	5956513.47
2018-05-15T10:56:52	RUNNING | 0:41:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.813	10.813	5956512.80
2018-05-15T10:56:53	RUNNING | 0:41:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.818	10.818	5956512.07
2018-05-15T10:56:54	RUNNING | 0:41:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	10.823	10.822	5956511.36
2018-05-15T10:56:55	RUNNING | 0:41:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.21	10.827	10.826	5956510.69
2018-05-15T10:56:56	RUNNING | 0:41:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.832	10.831	5956509.97
2018-05-15T10:56:57	RUNNING | 0:41:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	10.836	10.835	5956509.30
2018-05-15T10:56:58	RUNNING | 0:41:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.20	10.840	10.840	5956508.55
2018-05-15T10:56:59	RUNNING | 0:41:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	10.845	10.844	5956507.78
2018-05-15T10:57:00	RUNNING | 0:41:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.849	10.849	5956507.20
2018-05-15T10:57:01	RUNNING | 0:41:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.853	10.853	5956506.50
2018-05-15T10:57:02	RUNNING | 0:41:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.858	10.858	5956505.74
2018-05-15T10:57:03	RUNNING | 0:41:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.27	10.862	10.862	5956505.06
2018-05-15T10:57:04	RUNNING | 0:41:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	10.867	10.866	5956504.42
2018-05-15T10:57:05	RUNNING | 0:41:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	10.871	10.871	5956503.62
2018-05-15T10:57:06	RUNNING | 0:41:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	10.876	10.875	5956502.91
2018-05-15T10:57:07	RUNNING | 0:41:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	10.880	10.880	5956502.28
2018-05-15T10:57:08	RUNNING | 0:41:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.22	10.885	10.884	5956501.50
2018-05-15T10:57:09	RUNNING | 0:42:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	10.889	10.889	5956500.77
